user_id,texto_relato,latitude,longitude,data,topico,urgency
citizen052,A coleta de lixo na Praça Santos Dumont sumiu. O que aconteceu?,-22.967248,-43.239945,2026-02-15,Lixo e conservacao,media
citizen030,Discussão de trânsito na Rua Padre Leonel Franca que desceu pro pessoal. Confusão generalizada na Rua Padre Leonel Franca com xingamentos e empurrão.,-22.980852,-43.209973,2025-11-28,Conflito social,alta
citizen049,"Grupo bagunçando perto do Shopping da Gávea até tarde, moradores com medo.",-22.961139,-43.229227,2026-03-09,Seguranca e circulacao,media
citizen027,Minha rua virou lixão. Tem lixo na Rua Pacheco Leão por todo lado. Já faz uma semana que o lixo não é coletado na Rua Pacheco Leão.,-22.982378,-43.218978,2026-05-17,Lixo e conservacao,baixa
citizen015,Moradores brigando por causa de barulho na Rua Pacheco Leão todo fim de semana. Agressão entre pedestres na Rua Pacheco Leão filmada por testemunhas.,-22.962667,-43.206862,2025-12-17,Conflito social,alta
citizen034,Minha filha tem medo de passar na Rua Pacheco Leão de noite por causa do escuro.,-22.97743,-43.214378,2026-01-26,Iluminacao publica,media
citizen034,Barulho de briga na Rua Padre Leonel Franca perturbando todo o quarteirão.,-22.959711,-43.215603,2025-08-05,Conflito social,media
citizen051,"Cara, o lixo na beira da Lagoa tá ridículo. Já liguei pra prefeitura e nada.",-22.962635,-43.231908,2025-11-24,Lixo e conservacao,alta
citizen049,Obra irregular acontecendo na Praça Santos Dumont sem autorização aparente. Cano d'água estourando na Praça Santos Dumont e ninguém da Cedae aparece.,-22.968822,-43.210021,2025-09-14,Outro,alta
citizen035,A prefeitura precisa agir! O lixo perto do Shopping da Gávea tá atraindo rato.,-22.951954,-43.237263,2025-02-27,Lixo e conservacao,baixa
citizen006,"Acionei a prefeitura sobre o poste na Rua Padre Leonel Franca e ficou no papel. Passando na Rua Padre Leonel Franca à noite dá medo, zero iluminação.",-22.969299,-43.229014,2025-05-26,Iluminacao publica,media
citizen046,Calçada na Rua Lopes Quintas com entulho e ninguém desobstrui.,-22.962232,-43.225521,2026-05-15,Espaco publico,baixa
citizen050,O trânsito na minha rua tá um caos nessa hora do dia.,-22.965374,-43.204858,2025-11-30,Transito e mobilidade,baixa
citizen024,Entupimento de bueiro na Rua Vice-Governador Rubens Berardo que alaga tudo.,-22.975673,-43.203477,2025-07-13,Outro,media
citizen038,O trânsito na Praça Santos Dumont tá um caos nessa hora do dia. Ônibus parando no meio da rua na Praça Santos Dumont e travando tudo.,-22.984848,-43.214088,2026-02-11,Transito e mobilidade,alta
citizen057,"Ia sair pra correr mas aqui no bairro tá escuro demais. Nem a lua ilumina tanto quanto deveria os postes aqui no bairro. Rua totalmente escura aqui no bairro, fácil de assaltar assim.",-22.960788,-43.214336,2025-12-02,Iluminacao publica,baixa
citizen034,Falta rampa de acessibilidade na Rua Fonte da Saudade. Mato alto na calçada na Rua Fonte da Saudade escondendo buracos.,-22.980121,-43.212274,2026-04-26,Espaco publico,alta
citizen051,"Picharam o muro do condomínio aqui no bairro de novo. Bebedouro público aqui no bairro vandalizado, sem funcionar.",-22.971109,-43.207637,2025-10-07,Vandalismo,baixa
citizen039,Atividade suspeita na Rua Padre Leonel Franca toda madrugada. Câmera de segurança na Rua Padre Leonel Franca quebrada há meses.,-22.951282,-43.236666,2026-05-22,Seguranca e circulacao,alta
citizen050,Quebraram as lâmpadas do poste na minha rua de propósito.,-22.961234,-43.234918,2025-10-24,Vandalismo,media
citizen037,Portão da praça perto da PUC-Rio forçado e quebrado.,-22.983463,-43.222834,2025-04-06,Vandalismo,alta
citizen038,"Não tem sinalização nenhuma perto da PUC-Rio, é temerário atravessar. Buraco enorme perto da PUC-Rio que já danificou dois carros.",-22.983348,-43.218414,2025-02-24,Transito e mobilidade,alta
citizen056,"Cara, o lixo na Pista Cláudio Coutinho tá ridículo. Já liguei pra prefeitura e nada.",-22.950872,-43.202793,2025-06-25,Lixo e conservacao,alta
citizen038,"Desvio de obra no Parque da Cidade sem sinalização adequada, confuso demais. Faixa de pedestres no Parque da Cidade completamente apagada.",-22.978443,-43.207821,2025-04-21,Transito e mobilidade,baixa
citizen005,"Calçada destruída na Pista Cláudio Coutinho, idosos e cadeirantes sem passagem.",-22.956739,-43.217392,2025-09-30,Transito e mobilidade,media
citizen035,Conflito relacionado a entrega de aplicativo na Rua Fonte da Saudade ficou feio.,-22.983246,-43.234386,2025-06-10,Conflito social,alta
citizen031,"Asfalto esburacado na Estrada da Gávea, minha suspensão já sofreu.",-22.983991,-43.219754,2026-02-15,Transito e mobilidade,baixa
citizen024,"Cara, o lixo no Parque da Cidade tá ridículo. Já liguei pra prefeitura e nada. Já faz uma semana que o lixo não é coletado no Parque da Cidade.",-22.951305,-43.213058,2025-09-14,Lixo e conservacao,alta
citizen049,"Tentativa de assalto na Praça Santos Dumont esta manhã, me assustou muito. Viatura não passa na Praça Santos Dumont há dias, abandono policial. Câmera de segurança na Praça Santos Dumont quebrada há meses.",-22.959372,-43.235092,2025-10-12,Seguranca e circulacao,alta
citizen049,"Sem luz na beira da Lagoa à noite, carro entrou em buraco ontem. Fiz o chamado pra Enel semana passada sobre o poste na beira da Lagoa e nada.",-22.971074,-43.207614,2025-06-22,Iluminacao publica,baixa
citizen017,Quebraram as lâmpadas do poste na Rua Padre Leonel Franca de propósito.,-22.982844,-43.212736,2025-03-04,Vandalismo,alta
citizen038,"Bancos da praça na Rua Lopes Quintas todos depredados. Escrita de gangue pichada na Rua Lopes Quintas, intimidatório.",-22.98292,-43.221205,2025-02-17,Vandalismo,media
citizen058,"Grupo bagunçando na Rua Lopes Quintas até tarde, moradores com medo.",-22.980797,-43.220289,2026-01-07,Seguranca e circulacao,media
citizen044,Placa de rua caída na Rua Jardim Botânico há semanas.,-22.953729,-43.200911,2025-08-16,Transito e mobilidade,alta
citizen032,"Lombada na Rua Marquês de São Vicente destruída, carros passando em alta velocidade.",-22.953271,-43.209047,2026-04-20,Transito e mobilidade,media
citizen005,Mato alto na calçada na minha rua escondendo buracos. Bebedouro público na minha rua sem funcionar faz meses.,-22.950745,-43.222169,2025-05-12,Espaco publico,baixa
citizen060,"Tem um monte de entulho abandonado na Rua Pacheco Leão, absurdo.",-22.977005,-43.215156,2025-01-16,Lixo e conservacao,alta
citizen049,Muros recém-pintados na Rua Fonte da Saudade já pichados novamente.,-22.961225,-43.224683,2026-05-07,Vandalismo,media
citizen042,O trânsito na Rua Álvaro Chaves tá um caos nessa hora do dia.,-22.965603,-43.217608,2025-08-28,Transito e mobilidade,alta
citizen003,Evento privado bloqueando a calçada na Estrada da Gávea sem aviso.,-22.972558,-43.217588,2025-01-27,Outro,alta
citizen008,"Fui assaltado na Rua Lopes Quintas ontem à noite, tá perigoso.",-22.955808,-43.227307,2026-02-19,Seguranca e circulacao,media
citizen018,"O lixo na Pista Cláudio Coutinho tá acumulado há dias e ninguém faz nada. Cara, o lixo na Pista Cláudio Coutinho tá ridículo. Já liguei pra prefeitura e nada.",-22.952261,-43.226529,2025-01-31,Lixo e conservacao,media
citizen038,Entulho de construção abandonado no Parque da Cidade há mais de um mês. Terceiro dia seguido sem coleta no Parque da Cidade. Até quando?,-22.984154,-43.217832,2025-10-16,Lixo e conservacao,media
citizen050,Vários postes apagados perto do Shopping da Gávea. Isso é descaso. Os postes perto do Shopping da Gávea estão todos apagados faz dias.,-22.960471,-43.208098,2025-03-25,Iluminacao publica,media
citizen020,Trânsito parado na Rua Jardim Botânico por obra sem aviso prévio. Placa de rua caída na Rua Jardim Botânico há semanas.,-22.954405,-43.223646,2025-02-22,Transito e mobilidade,media
citizen008,"Ponto de ônibus na Rua Fonte da Saudade sem cobertura, chuva molha todo mundo.",-22.984148,-43.21073,2025-06-08,Espaco publico,baixa
citizen035,Briga feia entre vizinhos aqui no bairro que já durou horas. Confusão no ponto de ônibus aqui no bairro com gritos e empurra-empurra.,-22.971544,-43.207726,2026-05-16,Conflito social,media
citizen036,Engarrafamento na Rua Álvaro Chaves todo dia no horário de pico.,-22.984074,-43.204641,2026-03-12,Transito e mobilidade,media
citizen005,A praça na Rua Pacheco Leão deveria ser pra todos mas tá inacessível. Calçada na Rua Pacheco Leão com desnível perigoso pra quem corre.,-22.962256,-43.201746,2026-03-19,Espaco publico,alta
citizen001,"Lâmpada queimada na minha rua há quinze dias sem previsão de troca. Nem a lua ilumina tanto quanto deveria os postes na minha rua. Passando na minha rua à noite dá medo, zero iluminação.",-22.959717,-43.206743,2026-02-09,Iluminacao publica,media
citizen023,"Escrita de gangue pichada perto do Shopping da Gávea, intimidatório. Picharam o muro do condomínio perto do Shopping da Gávea de novo.",-22.97183,-43.216063,2025-04-11,Vandalismo,media
citizen009,Praça na Rua Álvaro Chaves tomada por grama alta e mato. Lixeira pública na Rua Álvaro Chaves transbordando sem coleta.,-22.970401,-43.207921,2025-07-31,Espaco publico,media
citizen031,"Placa de trânsito arrancada no Parque da Cidade por vândalos. Escrita de gangue pichada no Parque da Cidade, intimidatório. Lixeiras públicas no Parque da Cidade destruídas, joguei fora.",-22.963411,-43.23971,2025-02-15,Vandalismo,alta
citizen047,Equipamentos de ginástica na Pista Cláudio Coutinho enferrujados e sem manutenção. Calçada na Pista Cláudio Coutinho com desnível perigoso pra quem corre.,-22.953167,-43.232295,2026-01-15,Espaco publico,baixa
citizen044,"Não tem sinalização nenhuma na Rua Marquês de São Vicente, é temerário atravessar. Buraco enorme na Rua Marquês de São Vicente que já danificou dois carros.",-22.956467,-43.202246,2026-01-03,Transito e mobilidade,media
citizen058,"Não tem bancos na praça no Parque da Cidade pra sentar. Drenagem entupida no Parque da Cidade, qualquer chuva alaga tudo.",-22.97139,-43.233296,2025-10-24,Espaco publico,media
citizen021,Confusão no ponto de ônibus perto da PUC-Rio com gritos e empurra-empurra. Discussão de trânsito perto da PUC-Rio que desceu pro pessoal. Conflito relacionado a entrega de aplicativo perto da PUC-Rio ficou feio.,-22.980674,-43.232904,2026-04-19,Conflito social,baixa
citizen050,Bebedouro público na Rua Padre Leonel Franca sem funcionar faz meses.,-22.98225,-43.237842,2025-09-20,Espaco publico,media
citizen007,A rua aqui no bairro ficou escura e aumentou os furtos.,-22.973813,-43.217042,2026-03-15,Iluminacao publica,media
citizen024,Câmera de segurança perto do Shopping da Gávea arrancada propositalmente. Equipamento de academia ao ar livre perto do Shopping da Gávea destruído. Ônibus riscado e vandalizado perto do Shopping da Gávea.,-22.9669,-43.225085,2025-05-08,Vandalismo,baixa
citizen008,"Lixeiras públicas na Rua Padre Leonel Franca destruídas, joguei fora.",-22.974545,-43.231081,2025-06-09,Vandalismo,media
citizen053,Barulho de briga logo ali na esquina perturbando todo o quarteirão.,-22.952312,-43.201962,2025-09-04,Conflito social,media
citizen042,Acionei a prefeitura sobre o poste aqui no bairro e ficou no papel. Nem a lua ilumina tanto quanto deveria os postes aqui no bairro.,-22.96938,-43.200877,2025-03-05,Iluminacao publica,alta
citizen002,"Situação estranha na Rua Lopes Quintas que não sei bem como classificar. Veículo abandonado na Rua Lopes Quintas há semanas, virou lixo. Vazamento de gás na Rua Lopes Quintas, chamei o Riogas mas demora.",-22.952894,-43.221398,2025-11-20,Outro,baixa
citizen036,Briga feia entre vizinhos aqui no bairro que já durou horas. Denúncia de agressão verbal constante aqui no bairro. Discussão por vaga de estacionamento aqui no bairro virou caso de polícia.,-22.951378,-43.209883,2025-09-20,Conflito social,media
citizen051,Meu vizinho foi roubado na Rua Padre Leonel Franca em plena tarde. Minha bolsa foi arrancada na Rua Padre Leonel Franca numa moto.,-22.984951,-43.232207,2025-10-25,Seguranca e circulacao,alta
citizen044,"Poste caindo no Parque da Cidade, além de escuro é perigoso. Nem a lua ilumina tanto quanto deveria os postes no Parque da Cidade. Ia sair pra correr mas no Parque da Cidade tá escuro demais.",-22.968052,-43.231027,2026-02-06,Iluminacao publica,baixa
citizen007,"Poste caindo na Pista Cláudio Coutinho, além de escuro é perigoso. Poste queimado na Pista Cláudio Coutinho há mais de uma semana, ninguém conserta. Toda a quadra na Pista Cláudio Coutinho no escuro. Cadê a Enel?",-22.983522,-43.201197,2026-05-20,Iluminacao publica,alta
citizen038,"Furto de retrovisor na Rua Casuarina, segundo da semana.",-22.980458,-43.222898,2025-05-24,Seguranca e circulacao,baixa
citizen051,O lixo orgânico na Rua Marquês de São Vicente tá fedendo demais com esse calor. Minha rua virou lixão. Tem lixo na Rua Marquês de São Vicente por todo lado. A prefeitura precisa agir! O lixo na Rua Marquês de São Vicente tá atraindo rato.,-22.962463,-43.208215,2025-02-16,Lixo e conservacao,baixa
citizen012,Placa de trânsito arrancada aqui no bairro por vândalos. Quebraram o monumento aqui no bairro que estava restaurado.,-22.980604,-43.213809,2026-03-10,Vandalismo,alta
citizen037,"Desvio de obra perto do Shopping da Gávea sem sinalização adequada, confuso demais. Engarrafamento perto do Shopping da Gávea todo dia no horário de pico. Calçada destruída perto do Shopping da Gávea, idosos e cadeirantes sem passagem.",-22.984249,-43.202134,2025-03-05,Transito e mobilidade,alta
citizen003,"Drenagem entupida na beira da Lagoa, qualquer chuva alaga tudo. Calçada na beira da Lagoa com entulho e ninguém desobstrui. Não tem bancos na praça na beira da Lagoa pra sentar.",-22.96481,-43.233298,2025-01-03,Espaco publico,baixa
citizen006,Cheguei em casa e havia marcas de tentativa de arrombamento perto da PUC-Rio.,-22.951018,-43.23789,2026-04-28,Seguranca e circulacao,alta
citizen054,"Animal abandonado na Rua Pacheco Leão há dias, alguém pode ajudar?",-22.967815,-43.233736,2026-01-16,Outro,media
citizen043,"Viatura não passa na Rua Jardim Botânico há dias, abandono policial.",-22.952543,-43.22239,2026-05-28,Seguranca e circulacao,alta
citizen031,"Tem um monte de entulho abandonado aqui no bairro, absurdo.",-22.958379,-43.238851,2026-06-01,Lixo e conservacao,media
citizen056,Picharam toda a parede na Rua Padre Leonel Franca de madrugada. Quebraram o monumento na Rua Padre Leonel Franca que estava restaurado.,-22.974997,-43.236484,2026-05-31,Vandalismo,media
citizen041,A iluminação na Praça Santos Dumont simplesmente parou de funcionar.,-22.964413,-43.222794,2025-04-21,Iluminacao publica,alta
citizen028,A rua na Rua Marquês de São Vicente ficou escura e aumentou os furtos.,-22.958616,-43.212144,2026-05-26,Iluminacao publica,alta
citizen012,Buraco na rede de esgoto na Rua Casuarina com cheiro forte.,-22.952252,-43.21683,2025-11-05,Outro,baixa
citizen017,Já faz uma semana que o lixo não é coletado na Rua Padre Leonel Franca.,-22.958346,-43.213617,2025-04-14,Lixo e conservacao,alta
citizen043,"Lixeira pública na Rua Casuarina transbordando sem coleta. Drenagem entupida na Rua Casuarina, qualquer chuva alaga tudo.",-22.964717,-43.212392,2025-06-20,Espaco publico,baixa
citizen034,Ratos aparecendo por causa do lixo acumulado na Rua Marquês de São Vicente.,-22.962239,-43.231161,2025-08-26,Lixo e conservacao,baixa
citizen035,Trânsito parado na Rua Jardim Botânico por obra sem aviso prévio.,-22.980799,-43.209103,2025-01-28,Transito e mobilidade,baixa
citizen035,Briga entre crianças na Pista Cláudio Coutinho que virou bagunça de adulto.,-22.970854,-43.22096,2026-01-26,Conflito social,baixa
citizen059,Alguém jogou entulho de obra na Rua Álvaro Chaves e deixou largado. Jogaram móveis velhos na Rua Álvaro Chaves e ninguém recolhe.,-22.950867,-43.206738,2025-06-03,Lixo e conservacao,media
citizen041,"Poste queimado na Rua Vice-Governador Rubens Berardo há mais de uma semana, ninguém conserta.",-22.980033,-43.207043,2026-02-11,Iluminacao publica,alta
